21.120964	10.187679	9.873935	9.612188	-0.0	4.611707	9.088508	4.494747	4.462246	4.446145	8.892291	13.386739	8.989494	9.088508	9.223415	14.095237	14.418281	14.810902	10.187679	10.560482
11.964431	9.253711	6.739296	6.571375	4.288704	6.32159	6.234821	4.114073	2.043091	4.072363	8.144726	12.258547	10.285183	10.391368	8.428787	12.866113	13.142749	15.725025	13.880567	9.571545
10.947786	12.726424	10.316302	10.074609	9.875419	7.771875	5.753894	3.799207	1.887546	7.526287	11.28943	13.212822	3.799207	7.671858	11.657812	11.850502	16.119374	14.442822	16.968565	13.137343
20.209197	23.536557	21.022105	18.690533	16.509622	16.258272	17.847366	12.381447	7.033205	5.259332	7.012443	1.758301	-0.0	5.35421	14.451798	18.344025	18.690533	17.199904	15.691038	14.146438
26.322809	27.421498	23.193541	20.96832	18.887993	22.005278	20.085063	18.258323	14.856499	4.938609	-1.646203	-3.301444	9.959085	10.042531	16.927137	20.605083	17.4736	17.841185	14.624799	11.281204
22.910131	17.165202	16.779079	16.456842	17.811103	19.174686	14.232144	14.123079	14.051589	10.901496	4.67207	7.806439	15.69231	18.976192	22.370467	21.049486	19.748211	18.456987	15.448682	12.336224
8.316952	8.115169	9.534533	10.925835	18.451995	18.229072	18.056393	13.447618	11.898367	11.87114	11.87114	13.385663	13.447618	22.570491	24.305429	24.60266	21.85167	17.479976	12.98427	13.307123
-7.902051	-1.544841	6.060142	11.922629	16.17173	17.448612	18.741113	15.758274	15.693276	14.23745	12.813705	12.839953	14.325704	23.065985	26.172919	29.403146	25.335588	15.150356	12.358724	9.482461
-7.555071	-4.439222	5.81475	11.457819	12.733402	14.010167	15.294742	17.975892	16.533315	16.503872	12.377904	9.644433	13.827609	27.808622	36.426435	33.955738	25.780092	21.805313	11.837924	9.066086
1.453324	5.70395	7.017068	9.694994	12.331966	13.586176	12.148314	18.808864	17.412344	17.386363	14.711538	10.715289	13.434903	17.547564	21.737881	17.81284	19.389988	19.647789	11.407899	11.626595
8.434982	11.057452	10.903309	14.821775	17.357812	18.561138	17.144018	14.451887	14.41713	13.091136	11.782022	10.485185	6.56904	-3.956312	-7.954774	-4.005649	4.042302	9.540395	11.057452	12.652472
15.040333	16.166284	15.973745	21.097204	18.325143	15.620959	14.262215	11.637228	10.326687	9.028553	3.86938	2.581672	-2.586051	-11.669085	-20.827946	-17.016205	-13.185752	-7.986873	4.041571	5.469212
20.050926	19.801296	19.609011	15.571995	10.325712	6.429397	6.413389	7.684118	10.236498	6.395316	1.279063	-2.559125	-7.684118	-11.544101	-20.57407	-21.942138	-18.167328	-13.072674	-2.640173	-1.336728
23.638562	19.501464	16.777704	7.704662	3.840117	1.277786	3.830375	3.829654	6.383229	1.276773	-0.0	-1.276646	-7.659308	-15.3215	-12.777862	-12.800391	-11.556994	-6.452963	-3.900293	-3.93976
14.257562	14.15221	10.244388	6.387171	2.553102	1.277221	-0.0	2.561193	1.282142	-1.283021	-1.283021	-1.282142	-2.561193	-10.230223	-10.217772	-3.829653	-3.832303	-5.122194	-3.859694	-3.888426
-5.138938	-7.673404	-7.659834	-5.109013	-2.559998	-2.568172	-0.0	-0.0	-0.0	2.596388	2.596388	2.592749	2.586057	2.57739	10.272687	2.559998	2.554506	2.553278	5.115603	-0.0
