21.120964	10.187679	9.873935	9.612188	-0.0	4.611707	9.088508	4.494747	4.462246	4.446145	8.892291	13.386739	8.989494	9.088508	9.223415	14.095237	14.418281	14.810902	10.187679	10.560482
11.964431	4.77869	6.512267	5.679675	4.576864	3.880978	3.170444	0.073754	1.517575	5.344291	6.35043	5.828796	7.558502	9.650134	7.427057	9.551626	10.699835	9.348849	12.553007	9.571545
10.947786	8.492165	13.674253	11.119652	9.872515	5.722274	6.461371	0.6007	-1.007625	2.712557	2.885096	0.253882	3.019223	9.448644	7.596792	4.256308	7.360468	10.235954	13.041119	13.137343
20.209197	14.570501	20.643383	15.287358	16.798538	11.259726	11.836865	4.290107	-1.268197	-0.109843	3.994958	4.309452	0.681545	6.278404	13.472475	4.619152	0.921417	4.413406	10.683363	14.146438
26.322809	21.296154	24.190943	21.648208	26.56737	20.491984	17.545203	18.621908	18.402256	15.337072	15.787114	20.539882	14.87934	12.738878	17.61625	11.162453	1.642879	-2.610496	6.705237	11.281204
22.910131	16.989918	16.567168	17.120884	19.004395	17.605364	13.246153	15.995933	21.436618	20.467233	12.493306	16.011366	19.011745	18.445204	10.364679	12.859942	17.552614	8.744376	12.81669	12.336224
8.316952	8.740903	8.614879	10.622355	9.144113	13.621571	12.09693	9.543812	9.943717	15.754067	17.076437	16.861214	14.516554	17.120438	13.425806	14.09983	27.750331	24.378591	23.948493	13.307123
-7.902051	-0.570482	-0.058555	4.801058	3.240565	7.879679	9.368308	10.580691	5.361092	8.640668	21.539133	21.08531	11.714669	14.127322	23.873671	14.803101	18.597466	23.628385	25.215555	9.482461
-7.555071	1.119653	0.722077	5.762645	9.248662	11.083133	10.190643	16.768717	13.566398	10.024362	17.023247	19.297208	18.881705	11.347717	14.183197	15.378747	21.225576	21.995298	20.006569	9.066086
1.453324	7.401433	7.83419	9.822907	16.174764	18.810647	13.193934	14.004092	21.583472	20.751468	8.009103	3.711344	13.116675	3.21802	2.709154	17.302936	27.10121	18.030535	10.694778	11.626595
8.434982	14.801714	15.102942	15.266801	15.539112	19.932662	22.896267	17.797326	18.901319	21.840709	11.657492	2.860728	5.126204	2.36939	8.538638	13.98768	11.330996	3.03135	-2.218136	12.652472
15.040333	18.442784	19.748357	23.325238	16.825233	17.048673	28.079723	26.733835	15.684633	15.441656	20.126493	14.243927	10.678929	10.191307	9.548212	0.875305	-13.415139	-9.338651	-7.066942	5.469212
20.050926	22.026191	20.341543	21.28029	17.117345	14.442288	15.864691	16.642241	15.151877	8.726836	6.281052	-0.049722	-1.631751	-0.343224	-1.93629	-0.31751	-12.75373	-5.890226	-7.823899	-1.336728
23.638562	19.905381	15.249188	9.083559	7.81162	9.160992	5.106145	1.131678	6.568865	2.295473	-3.272609	-6.614826	-9.649328	-8.358959	-8.344735	-0.831987	-6.100972	-0.661149	-6.758834	-3.93976
14.257562	9.935762	8.843495	3.795391	1.684216	2.515266	3.028065	0.734013	-1.538604	-10.497741	-14.537958	-10.393828	-7.867364	-5.647092	-4.880589	-0.321618	3.157494	6.786947	-2.305363	-3.888426
-5.138938	-7.673404	-7.659834	-5.109013	-2.559998	-2.568172	-0.0	-0.0	-0.0	2.596388	2.596388	2.592749	2.586057	2.57739	10.272687	2.559998	2.554506	2.553278	5.115603	-0.0
