1.021464	1.016677	1.012545	1.00903	1.006094	1.003703	1.001828	1.000444	0.999532	0.99908	0.99908	0.999532	1.000444	1.001828	1.003703	1.006094	1.00903	1.012545	1.016677	1.021464
1.008479	1.004123	1.000391	0.99724	0.994628	0.992515	0.990868	0.989658	0.988864	0.988471	0.988471	0.988864	0.989658	0.990868	0.992515	0.994628	0.99724	1.000391	1.004123	1.008479
0.997189	0.993304	0.990012	0.987263	0.985009	0.983205	0.981812	0.980797	0.980135	0.979809	0.979809	0.980135	0.980797	0.981812	0.983205	0.985009	0.987263	0.990012	0.993304	0.997189
0.987604	0.984237	0.981431	0.979128	0.977273	0.975813	0.974705	0.973909	0.973396	0.973145	0.973145	0.973396	0.973909	0.974705	0.975813	0.977273	0.979128	0.981431	0.984237	0.987604
0.979734	0.97694	0.974674	0.972868	0.97146	0.970389	0.969601	0.969053	0.968708	0.968542	0.968542	0.968708	0.969053	0.969601	0.970389	0.97146	0.972868	0.974674	0.97694	0.979734
0.973592	0.971434	0.96977	0.968523	0.967619	0.966987	0.966566	0.9663	0.966147	0.966078	0.966078	0.966147	0.9663	0.966566	0.966987	0.967619	0.968523	0.96977	0.971434	0.973592
0.96919	0.967742	0.966755	0.966139	0.965807	0.965677	0.965674	0.965733	0.965802	0.965846	0.965846	0.965802	0.965733	0.965674	0.965677	0.965807	0.966139	0.966755	0.967742	0.96919
0.966544	0.965891	0.965667	0.965768	0.966092	0.966539	0.967019	0.967455	0.967782	0.967957	0.967957	0.967782	0.967455	0.967019	0.966539	0.966092	0.965768	0.965667	0.965891	0.966544
0.965664	0.965908	0.966551	0.967473	0.968551	0.969668	0.970713	0.97159	0.97222	0.97255	0.97255	0.97222	0.97159	0.970713	0.969668	0.968551	0.967473	0.966551	0.965908	0.965664
0.966564	0.967822	0.969455	0.971323	0.973278	0.975179	0.976889	0.978288	0.97928	0.979793	0.979793	0.97928	0.978288	0.976889	0.975179	0.973278	0.971323	0.969455	0.967822	0.966564
0.969249	0.971661	0.974432	0.977397	0.98038	0.983207	0.985709	0.987735	0.989161	0.989897	0.989897	0.989161	0.987735	0.985709	0.983207	0.98038	0.977397	0.974432	0.971661	0.969249
0.973722	0.97745	0.981537	0.985785	0.989983	0.993915	0.997372	1.000158	1.002114	1.003123	1.003123	1.002114	1.000158	0.997372	0.993915	0.989983	0.985785	0.981537	0.97745	0.973722
0.979974	0.98521	0.990824	0.996582	1.002229	1.007497	1.012118	1.015841	1.018454	1.019801	1.019801	1.018454	1.015841	1.012118	1.007497	1.002229	0.996582	0.990824	0.98521	0.979974
0.987977	0.994948	1.002345	1.009893	1.017284	1.024183	1.030244	1.035138	1.038579	1.040356	1.040356	1.038579	1.035138	1.030244	1.024183	1.017284	1.009893	1.002345	0.994948	0.987977
0.997684	1.006651	1.016136	1.025822	1.035332	1.044245	1.052115	1.058499	1.063005	1.065339	1.065339	1.063005	1.058499	1.052115	1.044245	1.035332	1.025822	1.016136	1.006651	0.997684
1.009009	1.020273	1.032213	1.044462	1.05657	1.068006	1.078183	1.086501	1.092407	1.095477	1.095477	1.092407	1.086501	1.078183	1.068006	1.05657	1.044462	1.032213	1.020273	1.009009
